PurchaseOrderID,SupplierID,OrderDate,DeliveryMethodID,ContactPersonID,ExpectedDeliveryDate,SupplierReference,IsOrderFinalized,Comments,InternalComments,LastEditedBy,LastEditedWhen,PurchaseOrderLineID,StockItemID,OrderedOuters,Description,ReceivedOuters,PackageTypeID,ExpectedUnitPricePerOuter,LastReceiptDate,IsOrderLineFinalized,Right_LastEditedBy,Right_LastEditedWhen
536,4,11/18/2019,7,2,12/8/2019,293092,1,,,2,11/19/2019 7:00,2078,77,721,"""The Gu"" red shirt XML tag t-shirt (White) XXS",721,6,84.0,11/19/2019,1,2,11/19/2019 7:00
536,4,11/18/2019,7,2,12/8/2019,293092,1,,,2,11/19/2019 7:00,2079,78,955,"""The Gu"" red shirt XML tag t-shirt (White) XS",955,6,84.0,11/19/2019,1,2,11/19/2019 7:00
536,4,11/18/2019,7,2,12/8/2019,293092,1,,,2,11/19/2019 7:00,2080,80,374,"""The Gu"" red shirt XML tag t-shirt (White) M",374,6,84.0,11/19/2019,1,2,11/19/2019 7:00
536,4,11/18/2019,7,2,12/8/2019,293092,1,,,2,11/19/2019 7:00,2081,86,783,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",783,6,96.0,11/19/2019,1,2,11/19/2019 7:00
536,4,11/18/2019,7,2,12/8/2019,293092,1,,,2,11/19/2019 7:00,2082,95,494,"""The Gu"" red shirt XML tag t-shirt (Black) XL",494,6,90.0,11/19/2019,1,2,11/19/2019 7:00
536,4,11/18/2019,7,2,12/8/2019,293092,1,,,2,11/19/2019 7:00,2083,98,932,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",932,6,96.0,11/19/2019,1,2,11/19/2019 7:00
537,7,11/18/2019,2,2,12/8/2019,BC0280982,1,,,2,11/19/2019 7:00,2084,193,327,Black and orange glass with care despatch tape 48mmx75m,327,7,38.4,11/19/2019,1,2,11/19/2019 7:00
537,7,11/18/2019,2,2,12/8/2019,BC0280982,1,,,2,11/19/2019 7:00,2085,204,393,Tape dispenser (Red),393,7,170.0,11/19/2019,1,2,11/19/2019 7:00
538,4,11/19/2019,7,2,12/9/2019,293092,1,,,2,11/20/2019 7:00,2086,77,738,"""The Gu"" red shirt XML tag t-shirt (White) XXS",738,6,84.0,11/20/2019,1,2,11/20/2019 7:00
538,4,11/19/2019,7,2,12/9/2019,293092,1,,,2,11/20/2019 7:00,2087,78,953,"""The Gu"" red shirt XML tag t-shirt (White) XS",953,6,84.0,11/20/2019,1,2,11/20/2019 7:00
538,4,11/19/2019,7,2,12/9/2019,293092,1,,,2,11/20/2019 7:00,2088,80,386,"""The Gu"" red shirt XML tag t-shirt (White) M",386,6,84.0,11/20/2019,1,2,11/20/2019 7:00
538,4,11/19/2019,7,2,12/9/2019,293092,1,,,2,11/20/2019 7:00,2089,86,781,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",781,6,96.0,11/20/2019,1,2,11/20/2019 7:00
538,4,11/19/2019,7,2,12/9/2019,293092,1,,,2,11/20/2019 7:00,2090,95,496,"""The Gu"" red shirt XML tag t-shirt (Black) XL",496,6,90.0,11/20/2019,1,2,11/20/2019 7:00
538,4,11/19/2019,7,2,12/9/2019,293092,1,,,2,11/20/2019 7:00,2091,98,942,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",942,6,96.0,11/20/2019,1,2,11/20/2019 7:00
539,7,11/19/2019,2,2,12/9/2019,BC0280982,1,,,2,11/20/2019 7:00,2092,193,342,Black and orange glass with care despatch tape 48mmx75m,342,7,38.4,11/20/2019,1,2,11/20/2019 7:00
539,7,11/19/2019,2,2,12/9/2019,BC0280982,1,,,2,11/20/2019 7:00,2093,204,414,Tape dispenser (Red),414,7,170.0,11/20/2019,1,2,11/20/2019 7:00
540,4,11/20/2019,7,2,12/10/2019,293092,1,,,3,11/21/2019 7:00,2094,77,740,"""The Gu"" red shirt XML tag t-shirt (White) XXS",740,6,84.0,11/21/2019,1,3,11/21/2019 7:00
540,4,11/20/2019,7,2,12/10/2019,293092,1,,,3,11/21/2019 7:00,2095,78,954,"""The Gu"" red shirt XML tag t-shirt (White) XS",954,6,84.0,11/21/2019,1,3,11/21/2019 7:00
540,4,11/20/2019,7,2,12/10/2019,293092,1,,,3,11/21/2019 7:00,2096,80,393,"""The Gu"" red shirt XML tag t-shirt (White) M",393,6,84.0,11/21/2019,1,3,11/21/2019 7:00
540,4,11/20/2019,7,2,12/10/2019,293092,1,,,3,11/21/2019 7:00,2097,86,779,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",779,6,96.0,11/21/2019,1,3,11/21/2019 7:00
540,4,11/20/2019,7,2,12/10/2019,293092,1,,,3,11/21/2019 7:00,2098,95,503,"""The Gu"" red shirt XML tag t-shirt (Black) XL",503,6,90.0,11/21/2019,1,3,11/21/2019 7:00
540,4,11/20/2019,7,2,12/10/2019,293092,1,,,3,11/21/2019 7:00,2099,98,963,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",963,6,96.0,11/21/2019,1,3,11/21/2019 7:00
541,7,11/20/2019,2,2,12/10/2019,BC0280982,1,,,3,11/21/2019 7:00,2100,193,340,Black and orange glass with care despatch tape 48mmx75m,340,7,38.4,11/21/2019,1,3,11/21/2019 7:00
541,7,11/20/2019,2,2,12/10/2019,BC0280982,1,,,3,11/21/2019 7:00,2101,204,428,Tape dispenser (Red),428,7,170.0,11/21/2019,1,3,11/21/2019 7:00
542,4,11/21/2019,7,2,12/11/2019,293092,1,,,3,11/22/2019 7:00,2102,77,754,"""The Gu"" red shirt XML tag t-shirt (White) XXS",754,6,84.0,11/22/2019,1,3,11/22/2019 7:00
542,4,11/21/2019,7,2,12/11/2019,293092,1,,,3,11/22/2019 7:00,2103,78,958,"""The Gu"" red shirt XML tag t-shirt (White) XS",958,6,84.0,11/22/2019,1,3,11/22/2019 7:00
542,4,11/21/2019,7,2,12/11/2019,293092,1,,,3,11/22/2019 7:00,2104,80,395,"""The Gu"" red shirt XML tag t-shirt (White) M",395,6,84.0,11/22/2019,1,3,11/22/2019 7:00
542,4,11/21/2019,7,2,12/11/2019,293092,1,,,3,11/22/2019 7:00,2105,86,792,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",792,6,96.0,11/22/2019,1,3,11/22/2019 7:00
542,4,11/21/2019,7,2,12/11/2019,293092,1,,,3,11/22/2019 7:00,2106,95,499,"""The Gu"" red shirt XML tag t-shirt (Black) XL",499,6,90.0,11/22/2019,1,3,11/22/2019 7:00
542,4,11/21/2019,7,2,12/11/2019,293092,1,,,3,11/22/2019 7:00,2107,98,961,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",961,6,96.0,11/22/2019,1,3,11/22/2019 7:00
543,7,11/21/2019,2,2,12/11/2019,BC0280982,1,,,3,11/22/2019 7:00,2108,193,338,Black and orange glass with care despatch tape 48mmx75m,338,7,38.4,11/22/2019,1,3,11/22/2019 7:00
543,7,11/21/2019,2,2,12/11/2019,BC0280982,1,,,3,11/22/2019 7:00,2109,204,434,Tape dispenser (Red),434,7,170.0,11/22/2019,1,3,11/22/2019 7:00
544,4,11/22/2019,7,2,12/12/2019,293092,1,,,5,11/25/2019 7:00,2110,77,762,"""The Gu"" red shirt XML tag t-shirt (White) XXS",762,6,84.0,11/25/2019,1,5,11/25/2019 7:00
544,4,11/22/2019,7,2,12/12/2019,293092,1,,,5,11/25/2019 7:00,2111,78,956,"""The Gu"" red shirt XML tag t-shirt (White) XS",956,6,84.0,11/25/2019,1,5,11/25/2019 7:00
544,4,11/22/2019,7,2,12/12/2019,293092,1,,,5,11/25/2019 7:00,2112,80,400,"""The Gu"" red shirt XML tag t-shirt (White) M",400,6,84.0,11/25/2019,1,5,11/25/2019 7:00
544,4,11/22/2019,7,2,12/12/2019,293092,1,,,5,11/25/2019 7:00,2113,86,790,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",790,6,96.0,11/25/2019,1,5,11/25/2019 7:00
544,4,11/22/2019,7,2,12/12/2019,293092,1,,,5,11/25/2019 7:00,2114,95,506,"""The Gu"" red shirt XML tag t-shirt (Black) XL",506,6,90.0,11/25/2019,1,5,11/25/2019 7:00
544,4,11/22/2019,7,2,12/12/2019,293092,1,,,5,11/25/2019 7:00,2115,98,968,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",968,6,96.0,11/25/2019,1,5,11/25/2019 7:00
545,7,11/22/2019,2,2,12/12/2019,BC0280982,1,,,5,11/25/2019 7:00,2116,193,346,Black and orange glass with care despatch tape 48mmx75m,346,7,38.4,11/25/2019,1,5,11/25/2019 7:00
545,7,11/22/2019,2,2,12/12/2019,BC0280982,1,,,5,11/25/2019 7:00,2117,204,432,Tape dispenser (Red),432,7,170.0,11/25/2019,1,5,11/25/2019 7:00
546,4,11/23/2019,7,2,11/30/2019,293092,1,,,5,11/25/2019 7:00,2118,78,3,"""The Gu"" red shirt XML tag t-shirt (White) XS",3,6,84.0,11/25/2019,1,5,11/25/2019 7:00
547,4,11/25/2019,7,2,12/15/2019,293092,1,,,3,11/26/2019 7:00,2119,77,759,"""The Gu"" red shirt XML tag t-shirt (White) XXS",759,6,84.0,11/26/2019,1,3,11/26/2019 7:00
547,4,11/25/2019,7,2,12/15/2019,293092,1,,,3,11/26/2019 7:00,2120,78,959,"""The Gu"" red shirt XML tag t-shirt (White) XS",959,6,84.0,11/26/2019,1,3,11/26/2019 7:00
547,4,11/25/2019,7,2,12/15/2019,293092,1,,,3,11/26/2019 7:00,2121,80,397,"""The Gu"" red shirt XML tag t-shirt (White) M",397,6,84.0,11/26/2019,1,3,11/26/2019 7:00
547,4,11/25/2019,7,2,12/15/2019,293092,1,,,3,11/26/2019 7:00,2122,86,787,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",787,6,96.0,11/26/2019,1,3,11/26/2019 7:00
547,4,11/25/2019,7,2,12/15/2019,293092,1,,,3,11/26/2019 7:00,2123,95,500,"""The Gu"" red shirt XML tag t-shirt (Black) XL",500,6,90.0,11/26/2019,1,3,11/26/2019 7:00
547,4,11/25/2019,7,2,12/15/2019,293092,1,,,3,11/26/2019 7:00,2124,98,970,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",970,6,96.0,11/26/2019,1,3,11/26/2019 7:00
548,7,11/25/2019,2,2,12/15/2019,BC0280982,1,,,3,11/26/2019 7:00,2125,193,352,Black and orange glass with care despatch tape 48mmx75m,352,7,38.4,11/26/2019,1,3,11/26/2019 7:00
548,7,11/25/2019,2,2,12/15/2019,BC0280982,1,,,3,11/26/2019 7:00,2126,204,428,Tape dispenser (Red),428,7,170.0,11/26/2019,1,3,11/26/2019 7:00
549,4,11/26/2019,7,2,12/16/2019,293092,1,,,4,11/27/2019 7:00,2127,77,761,"""The Gu"" red shirt XML tag t-shirt (White) XXS",761,6,84.0,11/27/2019,1,4,11/27/2019 7:00
549,4,11/26/2019,7,2,12/16/2019,293092,1,,,4,11/27/2019 7:00,2128,78,957,"""The Gu"" red shirt XML tag t-shirt (White) XS",957,6,84.0,11/27/2019,1,4,11/27/2019 7:00
549,4,11/26/2019,7,2,12/16/2019,293092,1,,,4,11/27/2019 7:00,2129,80,393,"""The Gu"" red shirt XML tag t-shirt (White) M",393,6,84.0,11/27/2019,1,4,11/27/2019 7:00
549,4,11/26/2019,7,2,12/16/2019,293092,1,,,4,11/27/2019 7:00,2130,86,799,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",799,6,96.0,11/27/2019,1,4,11/27/2019 7:00
549,4,11/26/2019,7,2,12/16/2019,293092,1,,,4,11/27/2019 7:00,2131,95,496,"""The Gu"" red shirt XML tag t-shirt (Black) XL",496,6,90.0,11/27/2019,1,4,11/27/2019 7:00
549,4,11/26/2019,7,2,12/16/2019,293092,1,,,4,11/27/2019 7:00,2132,98,974,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",974,6,96.0,11/27/2019,1,4,11/27/2019 7:00
550,7,11/26/2019,2,2,12/16/2019,BC0280982,1,,,4,11/27/2019 7:00,2133,193,354,Black and orange glass with care despatch tape 48mmx75m,354,7,38.4,11/27/2019,1,4,11/27/2019 7:00
550,7,11/26/2019,2,2,12/16/2019,BC0280982,1,,,4,11/27/2019 7:00,2134,204,439,Tape dispenser (Red),439,7,170.0,11/27/2019,1,4,11/27/2019 7:00
551,4,11/27/2019,7,2,12/17/2019,293092,1,,,15,11/28/2019 7:00,2135,77,759,"""The Gu"" red shirt XML tag t-shirt (White) XXS",759,6,84.0,11/28/2019,1,15,11/28/2019 7:00
551,4,11/27/2019,7,2,12/17/2019,293092,1,,,15,11/28/2019 7:00,2136,78,955,"""The Gu"" red shirt XML tag t-shirt (White) XS",955,6,84.0,11/28/2019,1,15,11/28/2019 7:00
551,4,11/27/2019,7,2,12/17/2019,293092,1,,,15,11/28/2019 7:00,2137,80,389,"""The Gu"" red shirt XML tag t-shirt (White) M",389,6,84.0,11/28/2019,1,15,11/28/2019 7:00
551,4,11/27/2019,7,2,12/17/2019,293092,1,,,15,11/28/2019 7:00,2138,86,805,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",805,6,96.0,11/28/2019,1,15,11/28/2019 7:00
551,4,11/27/2019,7,2,12/17/2019,293092,1,,,15,11/28/2019 7:00,2139,95,492,"""The Gu"" red shirt XML tag t-shirt (Black) XL",492,6,90.0,11/28/2019,1,15,11/28/2019 7:00
551,4,11/27/2019,7,2,12/17/2019,293092,1,,,15,11/28/2019 7:00,2140,98,972,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",972,6,96.0,11/28/2019,1,15,11/28/2019 7:00
552,7,11/27/2019,2,2,12/17/2019,BC0280982,1,,,15,11/28/2019 7:00,2141,193,352,Black and orange glass with care despatch tape 48mmx75m,352,7,38.4,11/28/2019,1,15,11/28/2019 7:00
552,7,11/27/2019,2,2,12/17/2019,BC0280982,1,,,15,11/28/2019 7:00,2142,204,445,Tape dispenser (Red),445,7,170.0,11/28/2019,1,15,11/28/2019 7:00
553,4,11/28/2019,7,2,12/18/2019,293092,1,,,9,11/29/2019 7:00,2143,77,762,"""The Gu"" red shirt XML tag t-shirt (White) XXS",762,6,84.0,11/29/2019,1,9,11/29/2019 7:00
553,4,11/28/2019,7,2,12/18/2019,293092,1,,,9,11/29/2019 7:00,2144,78,962,"""The Gu"" red shirt XML tag t-shirt (White) XS",962,6,84.0,11/29/2019,1,9,11/29/2019 7:00
553,4,11/28/2019,7,2,12/18/2019,293092,1,,,9,11/29/2019 7:00,2145,80,387,"""The Gu"" red shirt XML tag t-shirt (White) M",387,6,84.0,11/29/2019,1,9,11/29/2019 7:00
553,4,11/28/2019,7,2,12/18/2019,293092,1,,,9,11/29/2019 7:00,2146,86,806,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",806,6,96.0,11/29/2019,1,9,11/29/2019 7:00
553,4,11/28/2019,7,2,12/18/2019,293092,1,,,9,11/29/2019 7:00,2147,95,505,"""The Gu"" red shirt XML tag t-shirt (Black) XL",505,6,90.0,11/29/2019,1,9,11/29/2019 7:00
553,4,11/28/2019,7,2,12/18/2019,293092,1,,,9,11/29/2019 7:00,2148,98,970,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",970,6,96.0,11/29/2019,1,9,11/29/2019 7:00
554,7,11/28/2019,2,2,12/18/2019,BC0280982,1,,,9,11/29/2019 7:00,2149,193,350,Black and orange glass with care despatch tape 48mmx75m,350,7,38.4,11/29/2019,1,9,11/29/2019 7:00
554,7,11/28/2019,2,2,12/18/2019,BC0280982,1,,,9,11/29/2019 7:00,2150,204,449,Tape dispenser (Red),449,7,170.0,11/29/2019,1,9,11/29/2019 7:00
555,4,11/29/2019,7,2,12/19/2019,293092,1,,,13,12/2/2019 7:00,2151,77,760,"""The Gu"" red shirt XML tag t-shirt (White) XXS",760,6,84.0,12/2/2019,1,13,12/2/2019 7:00
555,4,11/29/2019,7,2,12/19/2019,293092,1,,,13,12/2/2019 7:00,2152,78,977,"""The Gu"" red shirt XML tag t-shirt (White) XS",977,6,84.0,12/2/2019,1,13,12/2/2019 7:00
555,4,11/29/2019,7,2,12/19/2019,293092,1,,,13,12/2/2019 7:00,2153,80,390,"""The Gu"" red shirt XML tag t-shirt (White) M",390,6,84.0,12/2/2019,1,13,12/2/2019 7:00
555,4,11/29/2019,7,2,12/19/2019,293092,1,,,13,12/2/2019 7:00,2154,86,804,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",804,6,96.0,12/2/2019,1,13,12/2/2019 7:00
555,4,11/29/2019,7,2,12/19/2019,293092,1,,,13,12/2/2019 7:00,2155,95,501,"""The Gu"" red shirt XML tag t-shirt (Black) XL",501,6,90.0,12/2/2019,1,13,12/2/2019 7:00
555,4,11/29/2019,7,2,12/19/2019,293092,1,,,13,12/2/2019 7:00,2156,98,974,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",974,6,96.0,12/2/2019,1,13,12/2/2019 7:00
556,7,11/29/2019,2,2,12/19/2019,BC0280982,1,,,13,12/2/2019 7:00,2157,193,348,Black and orange glass with care despatch tape 48mmx75m,348,7,38.4,12/2/2019,1,13,12/2/2019 7:00
556,7,11/29/2019,2,2,12/19/2019,BC0280982,1,,,13,12/2/2019 7:00,2158,204,457,Tape dispenser (Red),457,7,170.0,12/2/2019,1,13,12/2/2019 7:00
557,4,11/30/2019,7,2,12/7/2019,293092,1,,,13,12/2/2019 7:00,2159,80,2,"""The Gu"" red shirt XML tag t-shirt (White) M",2,6,84.0,12/2/2019,1,13,12/2/2019 7:00
558,4,12/2/2019,7,2,12/22/2019,293092,1,,,8,12/3/2019 7:00,2160,77,767,"""The Gu"" red shirt XML tag t-shirt (White) XXS",767,6,84.0,12/3/2019,1,8,12/3/2019 7:00
558,4,12/2/2019,7,2,12/22/2019,293092,1,,,8,12/3/2019 7:00,2161,78,981,"""The Gu"" red shirt XML tag t-shirt (White) XS",981,6,84.0,12/3/2019,1,8,12/3/2019 7:00
558,4,12/2/2019,7,2,12/22/2019,293092,1,,,8,12/3/2019 7:00,2162,80,397,"""The Gu"" red shirt XML tag t-shirt (White) M",397,6,84.0,12/3/2019,1,8,12/3/2019 7:00
558,4,12/2/2019,7,2,12/22/2019,293092,1,,,8,12/3/2019 7:00,2163,86,816,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",816,6,96.0,12/3/2019,1,8,12/3/2019 7:00
558,4,12/2/2019,7,2,12/22/2019,293092,1,,,8,12/3/2019 7:00,2164,95,521,"""The Gu"" red shirt XML tag t-shirt (Black) XL",521,6,90.0,12/3/2019,1,8,12/3/2019 7:00
558,4,12/2/2019,7,2,12/22/2019,293092,1,,,8,12/3/2019 7:00,2165,98,978,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",978,6,96.0,12/3/2019,1,8,12/3/2019 7:00
559,7,12/2/2019,2,2,12/22/2019,BC0280982,1,,,8,12/3/2019 7:00,2166,193,344,Black and orange glass with care despatch tape 48mmx75m,344,7,38.4,12/3/2019,1,8,12/3/2019 7:00
559,7,12/2/2019,2,2,12/22/2019,BC0280982,1,,,8,12/3/2019 7:00,2167,204,467,Tape dispenser (Red),467,7,170.0,12/3/2019,1,8,12/3/2019 7:00
560,4,12/3/2019,7,2,12/23/2019,293092,1,,,17,12/4/2019 7:00,2168,77,769,"""The Gu"" red shirt XML tag t-shirt (White) XXS",769,6,84.0,12/4/2019,1,17,12/4/2019 7:00
560,4,12/3/2019,7,2,12/23/2019,293092,1,,,17,12/4/2019 7:00,2169,78,979,"""The Gu"" red shirt XML tag t-shirt (White) XS",979,6,84.0,12/4/2019,1,17,12/4/2019 7:00
560,4,12/3/2019,7,2,12/23/2019,293092,1,,,17,12/4/2019 7:00,2170,80,400,"""The Gu"" red shirt XML tag t-shirt (White) M",400,6,84.0,12/4/2019,1,17,12/4/2019 7:00
560,4,12/3/2019,7,2,12/23/2019,293092,1,,,17,12/4/2019 7:00,2171,86,824,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",824,6,96.0,12/4/2019,1,17,12/4/2019 7:00
560,4,12/3/2019,7,2,12/23/2019,293092,1,,,17,12/4/2019 7:00,2172,95,524,"""The Gu"" red shirt XML tag t-shirt (Black) XL",524,6,90.0,12/4/2019,1,17,12/4/2019 7:00
560,4,12/3/2019,7,2,12/23/2019,293092,1,,,17,12/4/2019 7:00,2173,98,976,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",976,6,96.0,12/4/2019,1,17,12/4/2019 7:00
561,7,12/3/2019,2,2,12/23/2019,BC0280982,1,,,17,12/4/2019 7:00,2174,193,363,Black and orange glass with care despatch tape 48mmx75m,363,7,38.4,12/4/2019,1,17,12/4/2019 7:00
561,7,12/3/2019,2,2,12/23/2019,BC0280982,1,,,17,12/4/2019 7:00,2175,204,471,Tape dispenser (Red),471,7,170.0,12/4/2019,1,17,12/4/2019 7:00
562,4,12/4/2019,7,2,12/24/2019,293092,1,,,18,12/5/2019 7:00,2176,77,784,"""The Gu"" red shirt XML tag t-shirt (White) XXS",784,6,84.0,12/5/2019,1,18,12/5/2019 7:00
562,4,12/4/2019,7,2,12/24/2019,293092,1,,,18,12/5/2019 7:00,2177,78,977,"""The Gu"" red shirt XML tag t-shirt (White) XS",977,6,84.0,12/5/2019,1,18,12/5/2019 7:00
562,4,12/4/2019,7,2,12/24/2019,293092,1,,,18,12/5/2019 7:00,2178,80,399,"""The Gu"" red shirt XML tag t-shirt (White) M",399,6,84.0,12/5/2019,1,18,12/5/2019 7:00
562,4,12/4/2019,7,2,12/24/2019,293092,1,,,18,12/5/2019 7:00,2179,86,832,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",832,6,96.0,12/5/2019,1,18,12/5/2019 7:00
562,4,12/4/2019,7,2,12/24/2019,293092,1,,,18,12/5/2019 7:00,2180,95,520,"""The Gu"" red shirt XML tag t-shirt (Black) XL",520,6,90.0,12/5/2019,1,18,12/5/2019 7:00
562,4,12/4/2019,7,2,12/24/2019,293092,1,,,18,12/5/2019 7:00,2181,98,980,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",980,6,96.0,12/5/2019,1,18,12/5/2019 7:00
563,7,12/4/2019,2,2,12/24/2019,BC0280982,1,,,18,12/5/2019 7:00,2182,193,366,Black and orange glass with care despatch tape 48mmx75m,366,7,38.4,12/5/2019,1,18,12/5/2019 7:00
563,7,12/4/2019,2,2,12/24/2019,BC0280982,1,,,18,12/5/2019 7:00,2183,204,477,Tape dispenser (Red),477,7,170.0,12/5/2019,1,18,12/5/2019 7:00
564,4,12/5/2019,7,2,12/25/2019,293092,1,,,11,12/6/2019 7:00,2184,77,782,"""The Gu"" red shirt XML tag t-shirt (White) XXS",782,6,84.0,12/6/2019,1,11,12/6/2019 7:00
564,4,12/5/2019,7,2,12/25/2019,293092,1,,,11,12/6/2019 7:00,2185,78,975,"""The Gu"" red shirt XML tag t-shirt (White) XS",975,6,84.0,12/6/2019,1,11,12/6/2019 7:00
564,4,12/5/2019,7,2,12/25/2019,293092,1,,,11,12/6/2019 7:00,2186,80,395,"""The Gu"" red shirt XML tag t-shirt (White) M",395,6,84.0,12/6/2019,1,11,12/6/2019 7:00
564,4,12/5/2019,7,2,12/25/2019,293092,1,,,11,12/6/2019 7:00,2187,86,836,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",836,6,96.0,12/6/2019,1,11,12/6/2019 7:00
564,4,12/5/2019,7,2,12/25/2019,293092,1,,,11,12/6/2019 7:00,2188,95,536,"""The Gu"" red shirt XML tag t-shirt (Black) XL",536,6,90.0,12/6/2019,1,11,12/6/2019 7:00
564,4,12/5/2019,7,2,12/25/2019,293092,1,,,11,12/6/2019 7:00,2189,98,978,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",978,6,96.0,12/6/2019,1,11,12/6/2019 7:00
565,7,12/5/2019,2,2,12/25/2019,BC0280982,1,,,11,12/6/2019 7:00,2190,193,373,Black and orange glass with care despatch tape 48mmx75m,373,7,38.4,12/6/2019,1,11,12/6/2019 7:00
565,7,12/5/2019,2,2,12/25/2019,BC0280982,1,,,11,12/6/2019 7:00,2191,204,477,Tape dispenser (Red),477,7,170.0,12/6/2019,1,11,12/6/2019 7:00
566,4,12/6/2019,7,2,12/26/2019,293092,1,,,2,12/9/2019 7:00,2192,77,783,"""The Gu"" red shirt XML tag t-shirt (White) XXS",783,6,84.0,12/9/2019,1,2,12/9/2019 7:00
566,4,12/6/2019,7,2,12/26/2019,293092,1,,,2,12/9/2019 7:00,2193,78,973,"""The Gu"" red shirt XML tag t-shirt (White) XS",973,6,84.0,12/9/2019,1,2,12/9/2019 7:00
566,4,12/6/2019,7,2,12/26/2019,293092,1,,,2,12/9/2019 7:00,2194,80,391,"""The Gu"" red shirt XML tag t-shirt (White) M",391,6,84.0,12/9/2019,1,2,12/9/2019 7:00
566,4,12/6/2019,7,2,12/26/2019,293092,1,,,2,12/9/2019 7:00,2195,86,850,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",850,6,96.0,12/9/2019,1,2,12/9/2019 7:00
566,4,12/6/2019,7,2,12/26/2019,293092,1,,,2,12/9/2019 7:00,2196,95,532,"""The Gu"" red shirt XML tag t-shirt (Black) XL",532,6,90.0,12/9/2019,1,2,12/9/2019 7:00
566,4,12/6/2019,7,2,12/26/2019,293092,1,,,2,12/9/2019 7:00,2197,98,998,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",998,6,96.0,12/9/2019,1,2,12/9/2019 7:00
567,7,12/6/2019,2,2,12/26/2019,BC0280982,1,,,2,12/9/2019 7:00,2198,193,371,Black and orange glass with care despatch tape 48mmx75m,371,7,38.4,12/9/2019,1,2,12/9/2019 7:00
567,7,12/6/2019,2,2,12/26/2019,BC0280982,1,,,2,12/9/2019 7:00,2199,204,487,Tape dispenser (Red),487,7,170.0,12/9/2019,1,2,12/9/2019 7:00
568,4,12/9/2019,7,2,12/29/2019,293092,1,,,3,12/10/2019 7:00,2200,77,791,"""The Gu"" red shirt XML tag t-shirt (White) XXS",791,6,84.0,12/10/2019,1,3,12/10/2019 7:00
568,4,12/9/2019,7,2,12/29/2019,293092,1,,,3,12/10/2019 7:00,2201,78,975,"""The Gu"" red shirt XML tag t-shirt (White) XS",975,6,84.0,12/10/2019,1,3,12/10/2019 7:00
568,4,12/9/2019,7,2,12/29/2019,293092,1,,,3,12/10/2019 7:00,2202,80,391,"""The Gu"" red shirt XML tag t-shirt (White) M",391,6,84.0,12/10/2019,1,3,12/10/2019 7:00
568,4,12/9/2019,7,2,12/29/2019,293092,1,,,3,12/10/2019 7:00,2203,86,857,"""The Gu"" red shirt XML tag t-shirt (White) 5XL",857,6,96.0,12/10/2019,1,3,12/10/2019 7:00
568,4,12/9/2019,7,2,12/29/2019,293092,1,,,3,12/10/2019 7:00,2204,95,528,"""The Gu"" red shirt XML tag t-shirt (Black) XL",528,6,90.0,12/10/2019,1,3,12/10/2019 7:00
568,4,12/9/2019,7,2,12/29/2019,293092,1,,,3,12/10/2019 7:00,2205,98,1005,"""The Gu"" red shirt XML tag t-shirt (Black) 4XL",1005,6,96.0,12/10/2019,1,3,12/10/2019 7:00
569,7,12/9/2019,2,2,12/29/2019,BC0280982,1,,,3,12/10/2019 7:00,2206,193,386,Black and orange glass with care despatch tape 48mmx75m,386,7,38.4,12/10/2019,1,3,12/10/2019 7:00
569,7,12/9/2019,2,2,12/29/2019,BC0280982,1,,,3,12/10/2019 7:00,2207,204,485,Tape dispenser (Red),485,7,170.0,12/10/2019,1,3,12/10/2019 7:00
570,4,12/10/2019,7,2,12/30/2019,293092,1,,,5,12/11/2019 7:00,2208,77,798,"""The Gu"" red shirt XML tag t-shirt (White) XXS",798,6,84.0,12/11/2019,1,5,12/11/2019 7:00
